year,recommend,developer,title,sentiment_analysis
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,False,Valve,Counter-Strike: Source,1
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,False,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,0
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,2
2004,True,Valve,Counter-Strike: Source,1
2004,True,Valve,Counter-Strike: Source,2
